Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2014/07,DROWNING,3,6,,,,,,,,
2014/07,EPIDEMIC,36,23,,,,,,33,,
2014/07,FIRE,4,1,,,16,,,,,
2014/07,FLOOD,1,2,,,,,,,,
2014/07,STRUCTURAL COLLAPSE,1,,1,,,,,,,
2014/07,WINDSTORM,1,,,,,,,1,,
2014/08,EPIDEMIC,16,10,,,,,,19,,
2014/08,FIRE,11,5,5,,44,,,,,
2014/09,FIRE,3,,1,,10,,,,,
2014/10,FIRE,15,11,4,,1,,,,,
2014/11,FIRE,1,,,,,,,,,
2014/11,ROAD ACCIDENT,1,6,,,,,,,,
2014/12,STRUCTURAL COLLAPSE,1,,,,,,,,,
2015/01,FIRE,3,,,,,,,,,
2015/01,LIGHTNING,1,2,20,,,,,,,
2015/01,ROAD ACCIDENT,16,54,118,,,,42,,,
2015/01,STRUCTURAL COLLAPSE,1,,,,,,,,,
2015/02,FIRE,5,,,,,,,,,
2015/02,ROAD ACCIDENT,9,41,32,,,,9,,,
2015/03,EPIDEMIC,37,120,,,,,27,,,
2015/03,FIRE,44,25,73,,3277,6,,,,
2015/03,FLOOD,1,,,,200,,,,,
2015/03,ROAD ACCIDENT,9,22,44,,,,,,,
2015/03,WINDSTORM,7,3,2,,,,15,,,
2015/04,FIRE,15,10,5,,232,,,,,
2015/04,FLOOD,1,,,,,,,,,
2015/04,ROAD ACCIDENT,9,23,67,,,,,,,
2015/04,STRUCTURAL COLLAPSE,2,,,,,,,,,
2015/04,WINDSTORM,1,2,,,,,,,,
2015/05,EPIDEMIC,1,2,,,,,,,,
2015/05,FIRE,11,1,,,51,5,,,,
2015/05,ROAD ACCIDENT,22,55,58,,,,,,,
2015/05,STRUCTURAL COLLAPSE,1,,,,,,,,,
2015/06,FIRE,23,11,46,,49,,,173,,
2015/06,ROAD ACCIDENT,7,18,33,,,,,,,
2015/06,STRUCTURAL COLLAPSE,3,,30,,,,,,,
2015/06,WINDSTORM,1,,,,,,,,,
2015/07,FIRE,36,8,55,,43,,,,,
2015/07,ROAD ACCIDENT,12,33,39,,,,,,,
2015/07,WINDSTORM,1,,,,,,,1,,
2015/08,EPIDEMIC,61,27,,,,,,245,,
2015/08,FIRE,4,3,11,,,,,,,
2015/08,ROAD ACCIDENT,17,46,38,,,,,,,
2015/08,WINDSTORM,2,,,,,,,2,,
2015/09,FIRE,6,,,,,,,,,
2015/09,ROAD ACCIDENT,11,28,91,,,,,,,
2015/09,STRUCTURAL COLLAPSE,1,,,,,,,,,
2015/10,EPIDEMIC,24,5,,,,,,88,,
2015/10,FIRE,7,,,,,,,,,
2015/10,FLOOD,10,2,,,20,,,20,,
2015/10,LANDSLIDE,1,,,,2,,,,,
2015/10,LIGHTNING,2,4,5,,,,,,,
2015/10,MUDSLIDE,3,6,1,,,,,,,
2015/10,ROAD ACCIDENT,9,17,14,,,,,,,
2015/10,STRUCTURAL COLLAPSE,2,2,9,,,,,,,
2015/11,FIRE,1,,,,,,,,,
2015/11,FLOOD,60,50,40,,297,5,,2731,,202
2015/11,LANDSLIDE,3,7,,,,,,,,
2015/11,RAINS,3,2,2,,,,,,,
2015/11,ROAD ACCIDENT,20,58,85,,,,,,,
2015/11,STRUCTURAL COLLAPSE,1,1,2,,,,,,,
2015/12,EPIDEMIC,1,7,,,,,,547,,
2015/12,FIRE,1,,,,,,,,,
2015/12,FLOOD,8,8,,,,,,,,
2015/12,LANDSLIDE,1,,,,,,,,,
2015/12,LIGHTNING,3,4,,,,,,,,
2015/12,ROAD ACCIDENT,6,16,32,,,,,,,
2015/12,STORM,1,,,,,,,,,
2016/01,FIRE,18,9,4,,75,,,,,
2016/01,FLOOD,1,,,,,,,,,
2016/01,ROAD ACCIDENT,6,20,16,,,,,,,
2016/02,DROWNING,1,2,,,,,,,,
2016/02,FIRE,41,24,20,,210,5,,,,
2016/02,RAINS,1,2,,,,,,,,
2016/02,ROAD ACCIDENT,3,11,11,,,,,,,
2016/03,DROWNING,2,4,,,,,,,,
2016/03,FIRE,23,10,13,,126,10,,1,,
2016/03,FLOOD,3,6,,,,,,,,
2016/03,RAINS,2,4,,,,,,,,
2016/03,ROAD ACCIDENT,8,21,56,,,,,,,
